timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T10:35:36,codecarbon,,4.659576416015625,0.0001171494957145,2.5141662085830685e-05,140.0,0.0,2.9040427207946777,0.0001811957637468,0,3.758239446309517e-06,0.0001849540031932,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:40:33,codecarbon,52ca8174-8539-47cb-9870-e59eb9b58ee7,0.0010302066802978,2.016017230163124e-08,1.95690560808658e-05,140.0,0.0,2.9040427207946777,3.1681855519612635e-08,0,1.4674561526817342e-10,3.1828601134880814e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:40:33,codecarbon,,4.375247955322266,0.0001100025936816,2.5142025047473587e-05,140.0,0.0,2.9040427207946777,0.0001701416055361,0,3.5289675973686483e-06,0.0001736705731335,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-28T10:07:08,codecarbon,c0fd2167-c753-422f-b5a1-a5f0b475cfa3,0.0074336528778076,1.4260762993182066e-07,1.9184058265292508e-05,140.0,0.0,2.9040427207946777,2.243876457214356e-07,0,7.593075872591726e-10,2.2514695330869482e-07,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-28T10:07:08,codecarbon,,4.37055253982544,0.0001098797397136,2.514092639600883e-05,140.0,0.0,2.9040427207946777,0.0001699516998396,0,3.5249131487245225e-06,0.0001734766129884,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-28T10:10:14,codecarbon,6e01960c-b6df-4192-9072-efd53133b70d,0.0011250972747802,1.942841718334816e-08,1.7268211041700762e-05,140.0,0.0,2.9040427207946777,3.053214814927843e-08,0,1.4116812792508426e-10,3.0673316277203524e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-28T10:10:14,codecarbon,,4.35174560546875,0.0001094116916733,2.5142023820487884e-05,140.0,0.0,2.9040427207946777,0.0001692276345358,0,3.510030681548812e-06,0.0001727376652174,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-28T10:27:35,codecarbon,8fef3eb6-d197-44fa-9cb8-7b7f59139f0c,0.001340627670288,2.559661798188812e-08,1.909301034819585e-05,140.0,0.0,2.9040427207946777,4.0258301628960506e-08,0,1.5328473836007107e-10,4.0411586367320574e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-28T10:27:35,codecarbon,,4.402359962463379,4.154122587229812e-07,9.436126583582085e-08,140.0,0.0,2.9040427207946777,0.0001711962858835,0,3.550895969675877e-06,0.0001747471818532,Canada,CAN,quebec,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,-71.2,46.8,7.744113922119141,machine,N,1.0
2024-04-28T10:29:03,codecarbon,b89bcb9e-03dd-4517-a3e2-40b7596b3de4,0.0014076232910156,2.53717221751082e-08,1.8024511484746788e-05,140.0,0.0,2.9040427207946777,3.989670011732314e-08,0,1.598238614519687e-10,4.005652397877512e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
